,ecologie,economie,education,immigration,sante,securite_defense,date
38,0,0,0,0,1,0,2022-04-08 18:26:30+00:00
37,0,0,1,0,0,0,2022-04-08 18:30:18+00:00
36,0,0,0,0,1,0,2022-04-08 18:33:02+00:00
35,0,1,0,0,0,0,2022-04-08 18:35:39+00:00
34,0,1,0,0,0,0,2022-04-08 19:07:42+00:00
33,0,0,0,1,0,0,2022-04-08 19:15:45+00:00
32,0,0,0,0,0,1,2022-04-08 19:22:41+00:00
31,0,0,0,1,0,0,2022-04-08 19:24:14+00:00
30,0,1,0,0,0,0,2022-04-08 19:30:53+00:00
29,1,0,0,0,0,0,2022-04-08 19:33:11+00:00
28,0,0,0,0,0,1,2022-04-08 19:33:26+00:00
27,0,1,0,0,0,0,2022-04-08 19:42:36+00:00
26,0,1,0,0,0,0,2022-04-08 19:44:22+00:00
25,0,0,1,0,0,0,2022-04-08 19:45:18+00:00
24,0,0,0,0,0,1,2022-04-08 19:48:10+00:00
23,0,0,1,0,0,0,2022-04-08 19:53:02+00:00
22,0,0,0,0,0,1,2022-04-08 19:55:00+00:00
21,0,0,1,0,0,0,2022-04-08 19:55:18+00:00
20,0,0,1,0,0,0,2022-04-08 19:55:34+00:00
19,0,1,0,0,0,0,2022-04-08 19:57:22+00:00
18,1,0,0,0,0,0,2022-04-08 19:58:03+00:00
17,0,1,0,0,0,0,2022-04-08 20:03:08+00:00
16,0,0,0,0,1,0,2022-04-08 20:03:37+00:00
15,0,1,0,0,0,0,2022-04-08 20:06:50+00:00
14,0,0,1,0,0,0,2022-04-08 20:07:44+00:00
13,0,1,0,0,0,0,2022-04-08 20:09:19+00:00
12,0,0,1,0,0,0,2022-04-08 20:11:54+00:00
11,0,0,0,0,0,1,2022-04-08 20:14:04+00:00
10,0,0,0,0,0,1,2022-04-08 20:21:17+00:00
9,0,0,1,0,0,0,2022-04-08 20:29:52+00:00
8,0,0,1,0,0,0,2022-04-08 20:32:49+00:00
7,0,0,1,0,0,0,2022-04-08 21:24:06+00:00
6,0,0,0,0,0,1,2022-04-08 21:25:06+00:00
5,0,0,1,0,0,0,2022-04-08 21:26:29+00:00
4,0,0,0,0,1,0,2022-04-10 18:42:40+00:00
3,0,0,0,0,1,0,2022-04-10 18:44:06+00:00
2,0,0,0,1,0,0,2022-04-10 18:47:49+00:00
1,0,0,1,0,0,0,2022-04-10 18:49:17+00:00
0,0,0,0,0,0,1,2022-04-10 18:50:52+00:00
