,ecologie,economie,education,immigration,sante,securite_defense,date
1869,0,0,0,0,0,1,2022-03-08 11:42:41+00:00
1868,0,1,0,0,0,0,2022-03-08 11:58:55+00:00
1867,0,0,0,0,0,1,2022-03-08 14:35:08+00:00
1866,1,0,0,0,0,0,2022-03-08 14:46:07+00:00
1865,0,0,0,0,0,1,2022-03-08 14:49:09+00:00
1864,0,1,0,0,0,0,2022-03-08 14:58:48+00:00
1863,0,0,1,0,0,0,2022-03-08 14:59:58+00:00
1862,0,1,0,0,0,0,2022-03-08 15:18:23+00:00
1861,0,0,1,0,0,0,2022-03-08 15:29:37+00:00
1860,0,1,0,0,0,0,2022-03-08 16:34:13+00:00
1859,0,1,0,0,0,0,2022-03-08 17:30:10+00:00
1858,0,1,0,0,0,0,2022-03-08 18:47:47+00:00
1857,0,1,0,0,0,0,2022-03-08 19:29:23+00:00
1856,0,0,0,0,0,1,2022-03-08 19:52:04+00:00
1855,0,1,0,0,0,0,2022-03-08 19:56:31+00:00
1854,0,1,0,0,0,0,2022-03-08 19:59:03+00:00
1853,0,0,1,0,0,0,2022-03-08 20:00:52+00:00
1852,0,1,0,0,0,0,2022-03-08 20:01:30+00:00
1851,1,0,0,0,0,0,2022-03-08 20:23:46+00:00
1850,1,0,0,0,0,0,2022-03-08 20:29:06+00:00
1849,0,1,0,0,0,0,2022-03-08 20:29:57+00:00
1848,0,1,0,0,0,0,2022-03-08 20:34:48+00:00
1847,0,1,0,0,0,0,2022-03-08 20:38:44+00:00
1846,0,1,0,0,0,0,2022-03-08 20:41:43+00:00
1845,0,0,1,0,0,0,2022-03-08 20:45:21+00:00
1844,1,0,0,0,0,0,2022-03-08 20:45:53+00:00
1843,0,1,0,0,0,0,2022-03-08 20:49:28+00:00
1842,0,0,0,0,0,1,2022-03-08 20:50:55+00:00
1841,0,0,0,0,0,1,2022-03-08 20:57:09+00:00
1840,0,1,0,0,0,0,2022-03-08 21:04:03+00:00
1839,0,1,0,0,0,0,2022-03-08 21:07:57+00:00
1838,0,0,1,0,0,0,2022-03-08 21:10:46+00:00
1837,0,0,0,0,0,1,2022-03-08 21:28:54+00:00
1836,0,0,0,0,1,0,2022-03-08 21:30:57+00:00
1835,0,1,0,0,0,0,2022-03-08 21:33:46+00:00
1834,0,0,0,0,0,1,2022-03-08 21:37:57+00:00
1833,0,0,0,0,0,1,2022-03-08 21:43:45+00:00
1832,0,1,0,0,0,0,2022-03-08 21:52:40+00:00
1831,0,1,0,0,0,0,2022-03-08 22:03:37+00:00
1830,0,0,1,0,0,0,2022-03-08 22:10:57+00:00
1829,0,1,0,0,0,0,2022-03-08 22:19:39+00:00
1828,0,1,0,0,0,0,2022-03-08 22:24:11+00:00
1827,0,0,0,0,0,1,2022-03-08 22:24:33+00:00
1826,0,0,0,0,0,1,2022-03-08 22:29:31+00:00
1825,1,0,0,0,0,0,2022-03-08 22:40:55+00:00
1824,0,0,0,0,0,1,2022-03-08 22:59:12+00:00
1823,0,1,0,0,0,0,2022-03-08 23:14:51+00:00
1822,0,1,0,0,0,0,2022-03-08 23:46:06+00:00
1821,0,1,0,0,0,0,2022-03-09 00:29:54+00:00
1820,0,1,0,0,0,0,2022-03-09 01:22:32+00:00
1819,0,1,0,0,0,0,2022-03-09 05:57:54+00:00
1818,0,0,0,0,1,0,2022-03-09 06:34:34+00:00
1817,0,1,0,0,0,0,2022-03-09 06:36:03+00:00
1816,0,0,1,0,0,0,2022-03-09 06:55:58+00:00
1815,0,1,0,0,0,0,2022-03-09 06:58:06+00:00
1814,0,1,0,0,0,0,2022-03-09 07:44:21+00:00
1813,0,0,0,0,0,1,2022-03-09 08:26:30+00:00
1812,0,1,0,0,0,0,2022-03-09 08:30:39+00:00
1811,0,1,0,0,0,0,2022-03-09 08:34:55+00:00
1810,0,0,0,0,1,0,2022-03-09 09:00:37+00:00
1809,0,1,0,0,0,0,2022-03-09 09:15:29+00:00
1808,0,0,0,0,0,1,2022-03-09 09:16:51+00:00
1807,0,0,0,0,0,1,2022-03-09 09:17:08+00:00
1806,0,1,0,0,0,0,2022-03-09 09:23:46+00:00
1805,0,0,1,0,0,0,2022-03-09 10:15:46+00:00
1804,0,0,1,0,0,0,2022-03-09 10:22:56+00:00
1803,1,0,0,0,0,0,2022-03-09 10:47:33+00:00
1802,0,0,0,0,0,1,2022-03-09 11:01:18+00:00
1801,1,0,0,0,0,0,2022-03-09 12:06:12+00:00
1800,0,0,0,0,0,1,2022-03-09 12:14:52+00:00
1799,0,0,0,0,1,0,2022-03-09 12:26:08+00:00
1798,0,1,0,0,0,0,2022-03-09 12:30:56+00:00
1797,0,0,0,0,0,1,2022-03-09 14:06:05+00:00
1796,0,1,0,0,0,0,2022-03-09 14:40:43+00:00
1795,0,0,1,0,0,0,2022-03-09 14:40:57+00:00
1794,0,1,0,0,0,0,2022-03-09 15:17:02+00:00
1793,0,0,0,0,1,0,2022-03-09 15:32:54+00:00
1792,0,0,0,0,0,1,2022-03-09 16:17:22+00:00
1791,1,0,0,0,0,0,2022-03-09 16:46:09+00:00
1790,0,1,0,0,0,0,2022-03-09 18:19:47+00:00
1789,0,0,1,0,0,0,2022-03-09 18:22:12+00:00
1788,1,0,0,0,0,0,2022-03-09 18:44:25+00:00
1787,1,0,0,0,0,0,2022-03-09 18:52:59+00:00
1786,0,0,0,0,0,1,2022-03-09 19:10:57+00:00
1785,0,0,0,0,0,1,2022-03-09 19:27:32+00:00
1784,0,1,0,0,0,0,2022-03-09 19:30:04+00:00
1783,1,0,0,0,0,0,2022-03-09 20:33:28+00:00
1782,1,0,0,0,0,0,2022-03-09 20:47:38+00:00
1781,0,1,0,0,0,0,2022-03-09 21:17:53+00:00
1780,0,0,0,0,0,1,2022-03-09 22:24:11+00:00
1779,0,1,0,0,0,0,2022-03-09 22:28:18+00:00
1778,0,0,1,0,0,0,2022-03-10 05:48:47+00:00
1777,0,0,0,0,1,0,2022-03-10 05:50:27+00:00
1776,0,0,1,0,0,0,2022-03-10 05:54:51+00:00
1775,0,0,1,0,0,0,2022-03-10 06:06:36+00:00
1774,0,0,1,0,0,0,2022-03-10 07:01:25+00:00
1773,0,1,0,0,0,0,2022-03-10 07:24:09+00:00
1772,0,0,0,0,0,1,2022-03-10 07:37:57+00:00
1771,1,0,0,0,0,0,2022-03-10 07:55:21+00:00
1770,0,0,0,0,0,1,2022-03-10 08:15:37+00:00
1769,0,0,0,0,1,0,2022-03-10 08:22:38+00:00
1768,0,0,0,0,0,1,2022-03-10 08:29:11+00:00
1767,0,0,0,0,0,1,2022-03-10 08:56:08+00:00
1766,0,1,0,0,0,0,2022-03-10 09:21:34+00:00
1765,0,0,1,0,0,0,2022-03-10 09:38:35+00:00
1764,0,1,0,0,0,0,2022-03-10 09:49:46+00:00
1763,0,1,0,0,0,0,2022-03-10 10:15:57+00:00
1762,0,1,0,0,0,0,2022-03-10 10:24:37+00:00
1761,0,1,0,0,0,0,2022-03-10 11:10:30+00:00
1760,0,0,0,0,0,1,2022-03-10 11:45:25+00:00
1759,0,1,0,0,0,0,2022-03-10 12:14:33+00:00
1758,0,1,0,0,0,0,2022-03-10 12:27:00+00:00
1757,0,0,1,0,0,0,2022-03-10 12:34:11+00:00
1756,0,0,0,0,0,1,2022-03-10 13:50:35+00:00
1755,0,1,0,0,0,0,2022-03-10 15:31:09+00:00
1754,0,0,0,0,0,1,2022-03-10 15:50:11+00:00
1753,0,0,1,0,0,0,2022-03-10 16:16:06+00:00
1752,1,0,0,0,0,0,2022-03-10 16:51:12+00:00
1751,0,1,0,0,0,0,2022-03-10 18:03:09+00:00
1750,0,0,1,0,0,0,2022-03-10 18:17:36+00:00
1749,0,0,0,0,0,1,2022-03-10 18:20:01+00:00
1748,0,0,0,0,0,1,2022-03-10 18:27:22+00:00
1747,0,0,0,0,1,0,2022-03-10 19:39:58+00:00
1746,0,0,0,0,0,1,2022-03-10 19:40:57+00:00
1745,0,0,0,0,0,1,2022-03-10 19:47:03+00:00
1744,0,0,1,0,0,0,2022-03-10 19:55:45+00:00
1743,0,1,0,0,0,0,2022-03-10 19:56:12+00:00
1742,1,0,0,0,0,0,2022-03-10 19:57:29+00:00
1741,0,0,0,1,0,0,2022-03-10 20:00:57+00:00
1740,0,0,1,0,0,0,2022-03-10 20:01:30+00:00
1739,0,0,1,0,0,0,2022-03-10 20:05:04+00:00
1738,0,0,1,0,0,0,2022-03-10 20:06:51+00:00
1737,1,0,0,0,0,0,2022-03-10 20:07:27+00:00
1736,1,0,0,0,0,0,2022-03-10 20:11:38+00:00
1735,0,0,1,0,0,0,2022-03-10 20:15:56+00:00
1734,0,0,1,0,0,0,2022-03-10 20:18:46+00:00
1733,1,0,0,0,0,0,2022-03-10 20:22:12+00:00
1732,0,0,0,0,0,1,2022-03-10 20:31:10+00:00
1731,0,0,1,0,0,0,2022-03-10 20:36:06+00:00
1730,0,0,1,0,0,0,2022-03-10 20:37:17+00:00
1729,0,0,1,0,0,0,2022-03-10 20:38:56+00:00
1728,0,1,0,0,0,0,2022-03-10 20:44:50+00:00
1727,0,0,1,0,0,0,2022-03-10 20:58:44+00:00
1726,0,0,0,0,1,0,2022-03-10 21:14:01+00:00
1725,0,0,1,0,0,0,2022-03-10 21:27:01+00:00
1724,0,0,1,0,0,0,2022-03-10 21:27:48+00:00
1723,0,0,0,1,0,0,2022-03-10 21:57:36+00:00
1722,0,1,0,0,0,0,2022-03-10 22:20:55+00:00
1721,0,1,0,0,0,0,2022-03-10 22:42:56+00:00
1720,0,0,0,0,0,1,2022-03-11 01:32:17+00:00
1719,0,0,0,0,1,0,2022-03-11 05:43:36+00:00
1718,0,0,0,0,0,1,2022-03-11 06:27:20+00:00
1717,0,0,0,1,0,0,2022-03-11 06:42:56+00:00
1716,0,0,0,0,0,1,2022-03-11 06:59:15+00:00
1715,0,0,0,0,0,1,2022-03-11 07:09:41+00:00
1714,0,0,0,1,0,0,2022-03-11 07:25:15+00:00
1713,0,0,0,0,0,1,2022-03-11 07:26:04+00:00
1712,0,0,0,0,0,1,2022-03-11 07:47:17+00:00
1711,0,0,0,0,1,0,2022-03-11 07:57:39+00:00
1710,0,0,1,0,0,0,2022-03-11 08:04:45+00:00
1709,0,0,1,0,0,0,2022-03-11 08:50:39+00:00
1708,0,0,0,1,0,0,2022-03-11 09:07:54+00:00
1707,0,0,1,0,0,0,2022-03-11 09:52:58+00:00
1706,1,0,0,0,0,0,2022-03-11 09:57:37+00:00
1705,0,0,1,0,0,0,2022-03-11 10:36:28+00:00
1704,0,0,0,1,0,0,2022-03-11 10:46:36+00:00
1703,0,0,0,0,0,1,2022-03-11 10:57:05+00:00
1702,0,0,1,0,0,0,2022-03-11 11:18:00+00:00
1701,0,0,0,0,0,1,2022-03-11 11:31:38+00:00
1700,0,0,1,0,0,0,2022-03-11 12:48:58+00:00
1699,0,0,0,1,0,0,2022-03-11 12:54:00+00:00
1698,0,0,1,0,0,0,2022-03-11 13:01:57+00:00
1697,0,0,1,0,0,0,2022-03-11 13:17:41+00:00
1696,0,1,0,0,0,0,2022-03-11 13:49:42+00:00
1695,0,0,0,1,0,0,2022-03-11 14:36:38+00:00
1694,0,0,1,0,0,0,2022-03-11 14:47:17+00:00
1693,0,1,0,0,0,0,2022-03-11 14:48:47+00:00
1692,0,1,0,0,0,0,2022-03-11 14:57:19+00:00
1691,0,0,0,0,0,1,2022-03-11 15:24:18+00:00
1690,0,0,0,0,0,1,2022-03-11 15:24:21+00:00
1689,0,0,0,0,0,1,2022-03-11 15:27:48+00:00
1688,0,0,1,0,0,0,2022-03-11 15:28:45+00:00
1687,0,1,0,0,0,0,2022-03-11 15:29:15+00:00
1686,0,0,1,0,0,0,2022-03-11 15:29:57+00:00
1685,0,0,1,0,0,0,2022-03-11 15:32:37+00:00
1684,0,0,1,0,0,0,2022-03-11 15:33:24+00:00
1683,0,0,0,0,0,1,2022-03-11 15:33:57+00:00
1682,0,0,0,0,0,1,2022-03-11 15:34:16+00:00
1681,1,0,0,0,0,0,2022-03-11 15:34:21+00:00
1680,0,0,1,0,0,0,2022-03-11 15:34:27+00:00
1679,0,1,0,0,0,0,2022-03-11 15:35:28+00:00
1678,0,0,0,1,0,0,2022-03-11 15:36:16+00:00
1677,1,0,0,0,0,0,2022-03-11 15:37:56+00:00
1676,0,1,0,0,0,0,2022-03-11 15:40:02+00:00
1675,0,0,0,0,0,1,2022-03-11 15:47:01+00:00
1674,0,0,0,0,0,1,2022-03-11 15:47:58+00:00
1673,0,0,0,0,0,1,2022-03-11 15:48:41+00:00
1672,0,0,0,0,0,1,2022-03-11 15:50:56+00:00
1671,0,1,0,0,0,0,2022-03-11 15:55:58+00:00
1670,0,0,1,0,0,0,2022-03-11 16:03:54+00:00
1669,1,0,0,0,0,0,2022-03-11 16:06:47+00:00
1668,0,0,1,0,0,0,2022-03-11 16:11:19+00:00
1667,0,1,0,0,0,0,2022-03-11 16:11:34+00:00
1666,1,0,0,0,0,0,2022-03-11 16:15:33+00:00
1665,0,1,0,0,0,0,2022-03-11 16:33:17+00:00
1664,0,0,0,0,0,1,2022-03-11 16:34:16+00:00
1663,0,0,0,0,1,0,2022-03-11 16:42:43+00:00
1662,1,0,0,0,0,0,2022-03-11 16:42:56+00:00
1661,0,1,0,0,0,0,2022-03-11 16:45:41+00:00
1660,0,1,0,0,0,0,2022-03-11 16:47:58+00:00
1659,0,0,0,0,0,1,2022-03-11 16:48:13+00:00
1658,0,1,0,0,0,0,2022-03-11 16:49:39+00:00
1657,0,0,0,0,0,1,2022-03-11 16:55:40+00:00
1656,0,0,0,0,1,0,2022-03-11 17:00:28+00:00
1655,0,0,0,0,0,1,2022-03-11 17:01:04+00:00
1654,0,0,0,0,0,1,2022-03-11 17:16:39+00:00
1653,0,0,1,0,0,0,2022-03-11 17:19:54+00:00
1652,1,0,0,0,0,0,2022-03-11 17:20:00+00:00
1651,0,0,1,0,0,0,2022-03-11 17:21:01+00:00
1650,0,1,0,0,0,0,2022-03-11 17:21:02+00:00
1649,1,0,0,0,0,0,2022-03-11 17:21:08+00:00
1648,0,1,0,0,0,0,2022-03-11 17:21:48+00:00
1647,0,0,0,0,1,0,2022-03-11 17:23:20+00:00
1646,0,0,0,0,0,1,2022-03-11 17:33:55+00:00
1645,1,0,0,0,0,0,2022-03-11 17:35:35+00:00
1644,0,0,1,0,0,0,2022-03-11 17:41:52+00:00
1643,0,0,1,0,0,0,2022-03-11 17:43:00+00:00
1642,0,1,0,0,0,0,2022-03-11 17:47:21+00:00
1641,1,0,0,0,0,0,2022-03-11 17:49:33+00:00
1640,0,0,0,1,0,0,2022-03-11 18:00:14+00:00
1639,0,1,0,0,0,0,2022-03-11 18:02:34+00:00
1638,1,0,0,0,0,0,2022-03-11 18:16:42+00:00
1637,0,0,1,0,0,0,2022-03-11 18:21:00+00:00
1636,0,1,0,0,0,0,2022-03-11 18:23:35+00:00
1635,0,0,0,0,0,1,2022-03-11 18:28:20+00:00
1634,1,0,0,0,0,0,2022-03-11 18:42:31+00:00
1633,0,1,0,0,0,0,2022-03-11 18:48:15+00:00
1632,0,0,0,0,1,0,2022-03-11 18:48:18+00:00
1631,0,0,0,0,0,1,2022-03-11 18:48:20+00:00
1630,1,0,0,0,0,0,2022-03-11 18:51:25+00:00
1629,0,1,0,0,0,0,2022-03-11 18:54:30+00:00
1628,0,1,0,0,0,0,2022-03-11 19:10:29+00:00
1627,1,0,0,0,0,0,2022-03-11 19:19:39+00:00
1626,0,0,0,0,1,0,2022-03-11 19:23:15+00:00
1625,1,0,0,0,0,0,2022-03-11 19:34:08+00:00
1624,0,1,0,0,0,0,2022-03-11 19:36:57+00:00
1623,1,0,0,0,0,0,2022-03-11 19:47:20+00:00
1622,1,0,0,0,0,0,2022-03-11 19:49:44+00:00
1621,0,0,0,0,0,1,2022-03-11 20:12:30+00:00
1620,0,0,1,0,0,0,2022-03-11 20:28:27+00:00
1619,0,0,0,0,0,1,2022-03-11 20:33:01+00:00
1618,1,0,0,0,0,0,2022-03-11 20:41:35+00:00
1617,0,0,1,0,0,0,2022-03-11 20:55:38+00:00
1616,0,0,1,0,0,0,2022-03-11 21:25:20+00:00
1615,0,1,0,0,0,0,2022-03-11 21:42:22+00:00
1614,0,1,0,0,0,0,2022-03-11 22:09:44+00:00
1613,0,0,0,0,0,1,2022-03-11 22:15:08+00:00
1612,0,0,1,0,0,0,2022-03-11 22:17:39+00:00
1611,0,0,0,0,0,1,2022-03-11 22:44:42+00:00
1610,0,0,0,0,0,1,2022-03-11 23:11:25+00:00
1609,0,0,0,0,0,1,2022-03-12 01:33:58+00:00
1608,0,0,1,0,0,0,2022-03-12 02:01:00+00:00
1607,0,0,0,0,0,1,2022-03-12 05:15:13+00:00
1606,0,0,1,0,0,0,2022-03-12 05:48:21+00:00
1605,0,0,0,0,0,1,2022-03-12 05:54:11+00:00
1604,0,0,0,1,0,0,2022-03-12 06:11:03+00:00
1603,0,0,0,0,0,1,2022-03-12 06:30:18+00:00
1602,0,0,0,0,0,1,2022-03-12 06:31:09+00:00
1601,0,0,1,0,0,0,2022-03-12 06:31:31+00:00
1600,1,0,0,0,0,0,2022-03-12 07:08:22+00:00
1599,0,0,1,0,0,0,2022-03-12 07:13:38+00:00
1598,1,0,0,0,0,0,2022-03-12 07:35:16+00:00
1597,0,0,0,0,0,1,2022-03-12 07:39:12+00:00
1596,0,0,1,0,0,0,2022-03-12 08:00:32+00:00
1595,0,0,1,0,0,0,2022-03-12 08:25:33+00:00
1594,1,0,0,0,0,0,2022-03-12 08:43:34+00:00
1593,0,0,0,1,0,0,2022-03-12 08:43:59+00:00
1592,1,0,0,0,0,0,2022-03-12 09:06:14+00:00
1591,0,0,0,1,0,0,2022-03-12 09:10:33+00:00
1590,0,0,0,0,0,1,2022-03-12 09:14:33+00:00
1589,0,0,0,0,1,0,2022-03-12 09:29:08+00:00
1588,0,0,0,0,1,0,2022-03-12 09:29:52+00:00
1587,0,0,1,0,0,0,2022-03-12 10:00:02+00:00
1586,0,1,0,0,0,0,2022-03-12 10:06:01+00:00
1585,1,0,0,0,0,0,2022-03-12 10:06:02+00:00
1584,1,0,0,0,0,0,2022-03-12 10:33:00+00:00
1583,1,0,0,0,0,0,2022-03-12 10:33:02+00:00
1582,0,0,1,0,0,0,2022-03-12 10:48:12+00:00
1581,0,0,1,0,0,0,2022-03-12 10:48:36+00:00
1580,0,0,0,0,0,1,2022-03-12 10:48:53+00:00
1579,0,0,0,1,0,0,2022-03-12 10:57:44+00:00
1578,0,0,0,0,0,1,2022-03-12 11:13:29+00:00
1577,0,0,0,0,0,1,2022-03-12 11:50:01+00:00
1576,0,0,0,0,0,1,2022-03-12 11:59:22+00:00
1575,0,0,0,0,0,1,2022-03-12 12:25:15+00:00
1574,0,0,0,0,0,1,2022-03-12 12:44:22+00:00
1573,1,0,0,0,0,0,2022-03-12 12:52:05+00:00
1572,0,0,0,0,0,1,2022-03-12 13:02:37+00:00
1571,1,0,0,0,0,0,2022-03-12 13:23:46+00:00
1570,0,0,0,0,0,1,2022-03-12 13:31:09+00:00
1569,1,0,0,0,0,0,2022-03-12 13:50:23+00:00
1568,0,0,1,0,0,0,2022-03-12 15:09:25+00:00
1567,0,1,0,0,0,0,2022-03-12 15:25:07+00:00
1566,0,0,1,0,0,0,2022-03-12 15:30:56+00:00
1565,0,0,0,0,0,1,2022-03-12 16:02:10+00:00
1564,0,0,0,0,0,1,2022-03-12 16:14:01+00:00
1563,1,0,0,0,0,0,2022-03-12 17:00:11+00:00
1562,0,0,0,0,0,1,2022-03-12 17:01:14+00:00
1561,1,0,0,0,0,0,2022-03-12 17:30:37+00:00
1560,0,1,0,0,0,0,2022-03-12 17:34:25+00:00
1559,0,0,0,0,0,1,2022-03-12 18:06:11+00:00
1558,0,0,0,0,0,1,2022-03-12 18:46:43+00:00
1557,0,0,0,0,0,1,2022-03-12 19:16:26+00:00
1556,1,0,0,0,0,0,2022-03-12 20:11:40+00:00
1555,0,1,0,0,0,0,2022-03-12 21:59:30+00:00
1554,1,0,0,0,0,0,2022-03-13 01:23:32+00:00
1553,0,0,0,0,0,1,2022-03-13 02:18:44+00:00
1552,1,0,0,0,0,0,2022-03-13 06:27:30+00:00
1551,1,0,0,0,0,0,2022-03-13 07:45:30+00:00
1550,0,1,0,0,0,0,2022-03-13 08:00:00+00:00
1549,0,0,0,0,0,1,2022-03-13 08:23:52+00:00
1548,0,0,0,0,0,1,2022-03-13 08:41:15+00:00
1547,0,0,0,0,0,1,2022-03-13 08:49:08+00:00
1546,0,0,0,1,0,0,2022-03-13 08:55:40+00:00
1545,0,0,0,1,0,0,2022-03-13 09:37:39+00:00
1544,0,0,0,1,0,0,2022-03-13 10:30:37+00:00
1543,1,0,0,0,0,0,2022-03-13 11:00:10+00:00
1542,0,0,0,1,0,0,2022-03-13 11:12:56+00:00
1541,0,1,0,0,0,0,2022-03-13 11:13:28+00:00
1540,0,0,0,0,0,1,2022-03-13 11:21:24+00:00
1539,0,0,0,0,0,1,2022-03-13 11:31:50+00:00
1538,0,1,0,0,0,0,2022-03-13 11:35:43+00:00
1537,1,0,0,0,0,0,2022-03-13 11:38:02+00:00
1536,0,1,0,0,0,0,2022-03-13 11:38:53+00:00
1535,0,1,0,0,0,0,2022-03-13 11:40:28+00:00
1534,0,0,0,0,0,1,2022-03-13 11:44:00+00:00
1533,0,0,1,0,0,0,2022-03-13 11:49:16+00:00
1532,1,0,0,0,0,0,2022-03-13 12:00:49+00:00
1531,1,0,0,0,0,0,2022-03-13 12:18:37+00:00
1530,1,0,0,0,0,0,2022-03-13 12:27:10+00:00
1529,0,0,0,0,0,1,2022-03-13 12:36:33+00:00
1528,0,0,0,0,0,1,2022-03-13 12:48:32+00:00
1527,0,1,0,0,0,0,2022-03-13 12:51:23+00:00
1526,0,0,1,0,0,0,2022-03-13 12:54:03+00:00
1525,1,0,0,0,0,0,2022-03-13 13:03:45+00:00
1524,0,1,0,0,0,0,2022-03-13 13:16:56+00:00
1523,1,0,0,0,0,0,2022-03-13 13:56:07+00:00
1522,1,0,0,0,0,0,2022-03-13 14:03:08+00:00
1521,0,0,0,0,0,1,2022-03-13 14:34:27+00:00
1520,0,0,1,0,0,0,2022-03-13 14:45:41+00:00
1519,0,0,1,0,0,0,2022-03-13 14:46:38+00:00
1518,0,0,1,0,0,0,2022-03-13 14:52:07+00:00
1517,0,1,0,0,0,0,2022-03-13 14:53:45+00:00
1516,0,0,0,0,0,1,2022-03-13 15:04:59+00:00
1515,0,0,0,0,0,1,2022-03-13 15:07:45+00:00
1514,0,0,0,0,0,1,2022-03-13 15:08:19+00:00
1513,1,0,0,0,0,0,2022-03-13 15:12:10+00:00
1512,0,0,0,1,0,0,2022-03-13 15:24:36+00:00
1511,0,1,0,0,0,0,2022-03-13 15:28:01+00:00
1510,0,0,1,0,0,0,2022-03-13 15:32:42+00:00
1509,1,0,0,0,0,0,2022-03-13 15:58:04+00:00
1508,0,1,0,0,0,0,2022-03-13 16:03:28+00:00
1507,0,0,0,0,0,1,2022-03-13 16:07:47+00:00
1506,1,0,0,0,0,0,2022-03-13 16:14:32+00:00
1505,0,0,0,0,0,1,2022-03-13 16:23:13+00:00
1504,0,1,0,0,0,0,2022-03-13 16:55:44+00:00
1503,1,0,0,0,0,0,2022-03-13 17:12:01+00:00
1502,1,0,0,0,0,0,2022-03-13 18:03:14+00:00
1501,0,0,1,0,0,0,2022-03-13 18:09:05+00:00
1500,0,0,0,0,1,0,2022-03-13 18:24:07+00:00
1499,0,1,0,0,0,0,2022-03-13 18:25:54+00:00
1498,0,0,0,0,0,1,2022-03-13 18:44:13+00:00
1497,0,0,0,0,0,1,2022-03-13 19:06:02+00:00
1496,0,0,1,0,0,0,2022-03-13 19:39:43+00:00
1495,0,0,0,0,0,1,2022-03-13 19:41:09+00:00
1494,0,1,0,0,0,0,2022-03-13 20:11:43+00:00
1493,1,0,0,0,0,0,2022-03-13 20:19:05+00:00
1492,0,0,0,0,0,1,2022-03-13 20:39:07+00:00
1491,0,0,0,0,0,1,2022-03-13 20:52:23+00:00
1490,0,0,0,0,0,1,2022-03-13 20:52:51+00:00
1489,1,0,0,0,0,0,2022-03-13 20:54:27+00:00
1488,0,0,1,0,0,0,2022-03-13 21:07:13+00:00
1487,0,0,0,1,0,0,2022-03-13 21:23:49+00:00
1486,1,0,0,0,0,0,2022-03-13 21:28:18+00:00
1485,0,1,0,0,0,0,2022-03-13 22:02:28+00:00
1484,0,0,0,0,0,1,2022-03-13 22:58:19+00:00
1483,0,0,1,0,0,0,2022-03-13 23:12:27+00:00
1482,0,1,0,0,0,0,2022-03-14 06:21:13+00:00
1481,1,0,0,0,0,0,2022-03-14 08:08:02+00:00
1480,0,1,0,0,0,0,2022-03-14 08:21:03+00:00
1479,1,0,0,0,0,0,2022-03-14 09:23:38+00:00
1478,0,1,0,0,0,0,2022-03-14 09:36:38+00:00
1477,0,0,1,0,0,0,2022-03-14 09:39:48+00:00
1476,0,0,1,0,0,0,2022-03-14 09:53:24+00:00
1475,0,0,0,0,0,1,2022-03-14 10:19:59+00:00
1474,0,0,0,0,0,1,2022-03-14 10:28:00+00:00
1473,0,0,0,0,1,0,2022-03-14 10:28:35+00:00
1472,0,0,1,0,0,0,2022-03-14 10:55:20+00:00
1471,0,1,0,0,0,0,2022-03-14 11:19:59+00:00
1470,0,0,0,0,0,1,2022-03-14 11:24:37+00:00
1469,0,0,1,0,0,0,2022-03-14 11:45:25+00:00
1468,0,1,0,0,0,0,2022-03-14 12:22:09+00:00
1467,0,0,1,0,0,0,2022-03-14 12:23:10+00:00
1466,0,1,0,0,0,0,2022-03-14 12:43:11+00:00
1465,0,0,0,0,0,1,2022-03-14 12:52:33+00:00
1464,1,0,0,0,0,0,2022-03-14 13:03:38+00:00
1463,0,0,0,0,0,1,2022-03-14 13:25:49+00:00
1462,0,0,0,0,0,1,2022-03-14 13:38:11+00:00
1461,0,0,0,1,0,0,2022-03-14 14:24:04+00:00
1460,0,0,0,0,0,1,2022-03-14 15:44:55+00:00
1459,0,0,0,1,0,0,2022-03-14 15:57:28+00:00
1458,0,0,1,0,0,0,2022-03-14 15:59:00+00:00
1457,0,1,0,0,0,0,2022-03-14 16:01:43+00:00
1456,0,0,1,0,0,0,2022-03-14 16:15:36+00:00
1455,0,0,1,0,0,0,2022-03-14 16:54:25+00:00
1454,0,0,1,0,0,0,2022-03-14 17:35:02+00:00
1453,0,1,0,0,0,0,2022-03-14 18:06:15+00:00
1452,0,0,0,0,1,0,2022-03-14 19:05:37+00:00
1451,1,0,0,0,0,0,2022-03-14 19:25:02+00:00
1450,0,0,0,0,1,0,2022-03-14 19:25:51+00:00
1449,0,0,1,0,0,0,2022-03-14 19:35:40+00:00
1448,0,0,0,0,0,1,2022-03-14 19:37:36+00:00
1447,0,0,0,0,0,1,2022-03-14 19:38:00+00:00
1446,0,1,0,0,0,0,2022-03-14 20:01:51+00:00
1445,0,1,0,0,0,0,2022-03-14 20:07:23+00:00
1444,1,0,0,0,0,0,2022-03-14 20:20:28+00:00
1443,1,0,0,0,0,0,2022-03-14 20:28:16+00:00
1442,0,0,0,0,0,1,2022-03-14 20:29:02+00:00
1441,1,0,0,0,0,0,2022-03-14 20:36:33+00:00
1440,0,0,1,0,0,0,2022-03-14 20:40:21+00:00
1439,0,0,0,0,1,0,2022-03-14 21:17:06+00:00
1438,1,0,0,0,0,0,2022-03-14 21:43:10+00:00
1437,1,0,0,0,0,0,2022-03-14 21:43:37+00:00
1436,0,0,0,0,0,1,2022-03-14 21:44:02+00:00
1435,0,0,0,0,0,1,2022-03-14 21:46:57+00:00
1434,1,0,0,0,0,0,2022-03-14 21:48:37+00:00
